LEFT,RIGHT,DIRECTION
9613.875,13681.5,3
10025.6875,15318.6875,3
10422.875,15547.9375,3
7569.375,7804.8125,3
7274.9375,12861.5,3
9188.9375,11179.6875,3
8550.5,14592.625,3
14565.6875,9567,3
10680.25,11410.625,3
7572.625,13634.75,3
7957.625,10481.1875,3
10808.875,12902.375,3
8418.625,16408.875,3
7470.5625,10524.9375,3
13325.75,11498.875,3
14524.8125,6803,3
7371.4375,10590.0625,3
6811.875,13464.4375,3
8123.375,15136.375,3
8711.875,17254.6875,3
7291.9375,14127.4375,3
12078.4375,8982.125,3
8935.4375,9482.9375,3
12447,11170.25,3
13711.5625,10040.875,3
13240.625,14801.25,3
7715.5625,9947.625,3
13107.875,11529.5625,3
8407.375,11148,3
5295.125,15361.3125,3
7041.625,13323.0625,3
8667.1875,10781.75,3
12015.0625,13476.75,3
8579.125,8760.875,3
9740.25,10182.9375,3
13256.9375,10441.1875,3
9078.9375,15012.875,3
10154.6875,12124.3125,3
7331.75,13523.625,3
8655.0625,13104.75,3
11449.75,9269,3
11313.3125,12433.125,3
11682,12678.3125,3
9606.1875,12401.3125,3
12881.75,8744.8125,3
11409.0625,12865.625,3
7410,16635.75,3
8318.75,7388.4375,3
7139.0625,13428.5625,3
8911,10779.1875,3
7840.1875,16393.3125,3
7357.125,10137.3125,3
11412.875,10911.375,3
6881.75,14567.5,3
11087.25,12269.375,3
9436.25,13246.9375,3
8308.0625,15791.3125,3
11163.125,11134.375,3
6990.25,11499.5625,3
6283.5625,11558.875,3
6218.5625,12232.625,3
9972.125,12411.375,3
11504.125,11006.5625,3
9095.625,11809.1875,3
8766.5,13218.5,3
9960.9375,12258.3125,3
15150.875,8017.9375,3
9591,12800.125,3
8796.5,12735.5,3
10511.25,13352.3125,3
9349.1875,13144.6875,3
8718.5,12246.3125,3
9239.4375,12920.25,3
5507.125,15506.8125,3
10810.6875,10957.875,3
9854.9375,11168.0625,3
8844,11362.375,3
10939.0625,10168.4375,3
11253.0625,12150.25,3
8737.6875,10136.1875,3
10595.6875,7998.4375,3
13723.125,13182,3
6902.1875,13801.25,3
6958.5625,13101.5625,3
7425.75,14217.5,3
8337.4375,12235.3125,3
9882.5,8105.625,3
11097.75,10552.9375,3
8594.625,13839.6875,3
9029.625,12425.6875,3
6002.0625,12028.625,3
9136,11211.375,3
7599.4375,13744.8125,3
6791.1875,9877.25,3
10949.5,12164.75,3
8727.4375,12069.3125,3
8703.75,13112.5,3
7507.125,10404.5,3
7254.8125,13019.4375,3
8582.5,10411.8125,3
11724.375,11041.4375,3
12199.375,8852.8125,3
7486.6875,13694.1875,3
9790,8297.9375,3
11278.9375,8632.4375,3
9632.875,12464.25,3
9930,12933.9375,3
16336.875,14344.5625,4
16140.0625,16651.875,4
16652.8125,11784.0625,4
18453.6875,14986.125,4
17589.5625,13901.125,4
15362.875,8903.875,4
12911.5625,15772.25,4
14207.4375,14210.125,4
11066.5,10494.625,4
11214.3125,15229,4
12958.75,8687.25,4
15264.125,12846.0625,4
13299.0625,10974.75,4
13765.5,10522.875,4
11081.1875,15668.75,4
12027.875,14081.5625,4
8455.5625,17063.625,4
7887.875,13712.5,4
11145.125,11406,4
8313.8125,8754.25,4
12558.875,9951.3125,4
13712.1875,11013.4375,4
10375.875,15125.8125,4
7025.0625,13281.4375,4
8169.5625,15610.125,4
12273.3125,10469.1875,4
8149.5,13894.625,4
7409.9375,14689.9375,4
14612.5625,9221.6875,4
11880.625,12860.75,4
15748.3125,7999.5625,4
14724.875,11947.625,4
18505.3125,9826.6875,4
16754.6875,12399.6875,4
13220.0625,17301.5625,4
13218.6875,16995.6875,4
14646.9375,8924.9375,4
16589.8125,8270.6875,4
11708.125,16561.9375,4
10854,14491.375,4
16456.5,9098.125,4
15492.25,10243.0625,4
11824.375,14035.5625,4
12269.9375,8021.125,4
12877.4375,7820.9375,4
10099.125,8202.375,4
11446.1875,13426.9375,4
8624,13766.625,4
6540.375,14006.0625,4
9636.1875,9056.1875,4
11983,8879.5625,4
9983.5625,10968.375,4
13844.25,12462.125,4
14699.25,10737.6875,4
13909.75,13430.3125,4
9728.5625,14316.3125,4
12322.6875,12092.1875,4
15171.625,12685.75,4
10975.875,15825.8125,4
11961.1875,12553.3125,4
8861.875,14557.3125,4
15546.5,13362.6875,4
13962.4375,13681.5625,4
7768.9375,16951.625,4
10107.75,14252.5,4
9502.0625,15382.8125,4
11807.6875,15590.5,4
14090.8125,6717.0625,4
12970.125,9288.8125,4
14222.625,14373.5,4
11666.5,16171.9375,4
9078.5,10901.875,4
12861.0625,13671.875,4
10286.75,14200.625,4
8361.75,15548.75,4
12277.0625,15145.5625,4
9701.9375,13531.75,4
10168.625,15594,4
8851.1875,14449.8125,4
12717.875,15067.375,4
7882.75,13654.375,4
10018.9375,11769.6875,4
12538.1875,11454.25,4
11012.375,12046.625,4
12927.5,10239.0625,4
9787.75,12626.8125,4
13530.9375,11270.875,4
10642.6875,14486.125,4
7500.6875,8968.1875,4
10208.875,16653.125,4
14060.5625,11883.9375,4
8919.0625,18300.1875,4
9716.6875,12653.375,4
11946.4375,15820.1875,4
12998.8125,8956.75,4
10721.3125,15936.25,4
11774.8125,12461.625,4
10371.625,13511,4
11208.9375,14372.75,4
8956.25,14290.75,4
11788.8125,16294.625,4
9831.9375,14028.9375,4
17346.125,8716.3125,4
16788.0625,8171.375,4
13401.6875,13847.125,4
14355.125,14827.9375,4
12396.625,15006.875,4
11385.1875,10873.25,4
6809.875,14359,4
15373.25,10941.4375,4
14588.9375,10082.6875,4
12116.0625,13663.25,4
12549.4375,11944.8125,4
14277.0625,12791.9375,4
12534.25,8280.5,4
13070.6875,11910.5,4
16563.5625,11109.5625,4
16713.1875,9437.9375,4
12458.3125,12106.75,4
11284.125,13979.8125,4
16583.3125,13221.9375,4
15505.5625,11639,4
14959.75,16374.1875,4
13625.3125,9831.125,4
7767.4375,14913.3125,4
10948.6875,10138.75,4
9352.875,15302.4375,4
13606.3125,12983.875,4
14200.1875,7997.9375,4
16289.625,10211.125,4
17416.875,9838.25,4
12941.375,12040.5625,4
13658.5,10853.5625,4
10125.125,13257.3125,4
7866.5,14650.25,4
7578.3125,12772.125,4
10777.5,10565.1875,4
9395.1875,10826.625,4
7607.5,13407.4375,4
8792.6875,12857.5,4
8416.125,13743.125,4
13074.375,11518.125,4
14979.9375,14565.8125,4
16793.4375,10268.1875,4
14783.0625,9507.125,4
13242,10702.625,4
18793.125,8005.375,4
16700.875,8472.5,4
15618.0625,12327.375,4
14198.4375,14526.375,4
8595.75,14152.3125,4
14346.5625,13040.125,4
14194.625,11039.5,4
13290.8125,15723.4375,4
13361,11612.25,4
16554.6875,10380.625,4
14112.4375,10465.3125,4
8900.6875,15684.6875,4
14125.5,8044.0625,4
9759.0625,12503.5,4
8200.125,13488.3125,4
13434.0625,12158.9375,4
14323,13174.5,4
13087.3125,14818.8125,4
15174,13489.125,4
11660.8125,14421.1875,4
7945.75,15786.6875,4
8602.6875,15753.0625,4
15005.25,11034.1875,4
15424.4375,13979,4
8238.375,12155.75,4
10812.9375,12923.75,4
10972.5,13941.8125,4
9917.1875,15353.9375,4
12553.625,9882.5625,4
14270.1875,13964.875,4
15046.75,14987.625,4
11704.1875,14295.0625,4
11952.9375,15689.75,4
12270,11015.9375,4
12796,11294.0625,4
15735.875,11228.375,4
10046.375,9815.4375,4
12292.3125,16074.25,4
13012.9375,16317.75,4
10750.9375,14812.75,4
10783.5625,13944.6875,4
12253.875,15333.5,4
14755.4375,12912.5,4
15805.625,13542.875,4
16342.5,10905.375,4
17506.375,7388.5625,4
16822.0625,6556.5,4
15046.375,9471,4
13356.9375,14136.5,4
15626.625,9851.125,4
14633.5,10701,4
8777.9375,10689.3125,4
11732.25,15239.125,4
12990.8125,17131.8125,4
11832.125,10760.3125,4
14159.875,14969.375,4
11510.6875,14878.9375,4
12489.0625,13625.6875,4
11102.25,17019.1875,4
8822.5,16439.25,4
6461.4375,17870.5,4
10493.75,16253.625,4
12269.4375,15341.1875,4
16275.875,12194.625,4
15391.875,15354.0625,4
17224.5625,13815.3125,4
17832,8515.1875,4
15021.125,14162.8125,4
16519.6875,9179.6875,4
15987.25,13479.4375,4
14460.75,14855.375,4
10707.75,17163.625,4
10340.375,13272.75,4
12989.0625,15236.5,4
15596.875,15164.625,4
15214.1875,15106.9375,4
15378.125,15115.4375,4
16496.875,11887.8125,4
11771.8125,14216.875,4
15254.5,14175.25,4
13856,16967,4
12335.0625,14726.9375,4
13220.6875,18394.625,4
13231.5625,14442.25,4
15634.75,13883.875,4
16487.6875,8161.75,4
17278.9375,10977.0625,4
16499.1875,9320.75,4
15238.4375,12743,4
10342.4375,17121.1875,4
13461.5,15944.9375,4
13729.1875,13932.0625,4
15302.125,8824.5625,4
15032.25,9972.6875,4
13074.5,14957.125,4
11660.0625,15837.3125,4
14811.875,13303.75,4
13187.8125,11771,4
16104.875,12207.3125,4
18015.6875,9142.625,4
16834.5,12195.9375,4
12083.5,13970.5,4
14282.25,10953.5625,4
15114.25,10588.25,4
17901.6875,10016.875,4
13719.6875,15742.75,4
8767.3125,16115.3125,4
10464,14317.375,4
12184,12653.875,4
10300.75,12225.5625,4
16811.5,12402.8125,4
17049.8125,12786.0625,4
14326.6875,14147.9375,4
12140.625,13444.375,4
12582.25,14915.4375,4
13021.5625,8171.25,4
8970.125,14285.375,4
16102.9375,14800.1875,4
11149.625,14233.8125,4
14181.0625,12734.875,4
14014.0625,13022.8125,4
14015.0625,10902,4
13028.3125,9251.4375,4
8795.25,10831.625,4
16145.875,8050.625,4
12061.875,13765.5625,4
13052.5625,14274,4
11991.9375,8780.75,4
15145.4375,13729.3125,4
18413.625,13006.3125,4
17323.625,10478.6875,4
16267.5,11457.375,4
12618.125,14025.4375,4
10487.4375,11010.6875,4
14742.5,10712.625,4
19235.625,12346,4
18498.875,9107.9375,4
11967.4375,16122.8125,4
11059.75,16470.375,4
18753.1875,11466.25,4
20144.9375,8026.3125,4
12913.5,10533.75,4
16873.1875,9331.625,4
12889.6875,10035.625,4
14849.1875,14100.375,4
10933.3125,13527.9375,4
15908.75,9576.5625,4
15079.4375,14064.625,4
15589.9375,12211,4
15405.9375,11429.8125,4
17901.375,7844.625,4
18583.375,6095.8125,4
8617.6875,10961.75,5
12301.6875,12932.875,5
16176.6875,9419.4375,5
13573.9375,10295.5,5
9871.0625,14625.6875,5
10648,12149.5,5
5718.75,14418.6875,5
9943.625,15340.6875,5
13745.75,13463.875,5
9347.375,11288.3125,5
13556.5625,15508.5625,5
13821.9375,16364.5625,5
11270.8125,11803.25,5
12410.5,15105.75,5
14837.375,17273.625,5
16058.25,10873.75,5
14895.5625,12876.1875,5
15346,13687,5
11397.0625,15254.375,5
12867,11241.4375,5
9604,10242.9375,5
7789.1875,10925.75,5
6557.375,12074.3125,5
8350.3125,13052.1875,5
9453.625,13143.5,5
7961.9375,14869.75,5
10520.125,10145.75,5
10952.625,11491.4375,5
11811.4375,11875.5,5
11799.375,12233.5625,5
14040.5,13477,5
10495,15200.375,5
12408.125,12939.75,5
15082.8125,10706.25,5
15910.5,7613.3125,5
13483.5,7374.1875,5
10956.1875,6628.6875,5
8071.75,11629.3125,5
11765.8125,13622.0625,5
6318.625,14722.75,5
9833.0625,10521.5,5
11413.5625,16011,5
14191.5,12202.1875,5
9294.625,15182.75,5
7974,17131.4375,5
7343.6875,15499.875,5
8772,10726.25,5
10677.375,10312.625,5
12494.5625,7636.6875,5
15883.125,11364.25,5
15535.25,12922.1875,5
9700.9375,16180.0625,5
9469,15028.5,5
7924.0625,17290.75,5
8228.3125,17320.875,5
15022.375,10053.0625,5
16357.875,11106,5
16206.4375,11209,5
7805.4375,12975,5
7491.375,13536.5625,5
12577.125,9998.125,5
11947.375,13043.375,5
10877.5625,15301.5625,5
10968.25,15591.625,5
6581.4375,15805.1875,5
7663.4375,16944.75,5
9068.8125,18458.375,5
5682.8125,19371.625,5
7710.4375,18155.625,5
8472.875,16869,5
15021.3125,10467.6875,5
16894.8125,10995.5,5
18206.375,12883.6875,5
12151.375,19176.375,5
7630.5,19268.6875,5
8510.4375,19159.25,5
6985.625,16347.0625,5
10273.875,16512.375,5
14973,14000.8125,5
16061.75,11773.0625,5
16662.375,9514.5625,5
11834.8125,7963.5,5
14078.875,10166.6875,5
8411.3125,15386.3125,5
9357.75,16773.9375,5
13887.1875,9079.8125,5
9659.8125,15231.125,5
10753.875,17890.9375,5
11246.25,15596.5,5
15158.625,10273.8125,5
16293.6875,10653.5,5
16665,11904.6875,5
11919.375,16688.9375,5
16940.9375,14978.1875,5
17677.5625,17268.5,5
18466.5,7804.9375,5
16484.3125,10740.5625,5
9834,19078.5,5
11607.5625,16888.5625,5
9423.9375,19460.5625,5
10178.125,19941.6875,5
8866.1875,21087.1875,5
14630.625,14159.4375,5
11244.9375,11254.75,5
12225.8125,17108.4375,5
7935.875,14895.3125,5
8689.5,10436.125,5
11180.5,8929.75,5
14174.3125,7576.75,5
9423.25,10376.1875,5
14146.375,15953,5
11447.25,16586.1875,5
13632.125,12006.5,5
8523.125,11963.4375,5
11756.3125,11617.8125,5
10845.6875,14251.5,5
9259.25,17332.1875,5
9115.8125,11796.375,5
7720.625,15766.25,5
9772.625,12033.1875,5
12605.375,12670.0625,5
10246.9375,14020.1875,5
12698.625,12089.9375,5
16212.8125,6722.5625,5
15550.4375,9131.0625,5
15057.375,7070.75,5
10012.1875,16018.6875,5
9170.75,16054.0625,5
11745.4375,13141.9375,5
12603.1875,15731.125,5
13692.1875,10890.375,5
12389,14244.625,5
11337.3125,16897.75,5
12914.0625,17017.875,5
12960.0625,18489.0625,5
15977.8125,13688.5,5
12468.6875,14761.875,5
11776.25,17496.625,5
11486.9375,18651.875,5
9417.375,13778.5625,5
7677.625,16588.3125,5
7521.25,15547.25,5
8759.875,17478.9375,5
8783.75,15441.375,5
9669.6875,9863.75,5
9002.75,10878.8125,5
11346.625,13730.25,5
10117.9375,11297.75,5
8034.0625,12037.5625,5
9067.6875,15005.625,5
12695.0625,13656.375,5
10549.875,13285.75,5
9899.0625,14510.9375,5
13624.5625,12788.5625,5
9494.5,10314.0625,5
6775.5,16872.75,5
11556.25,11747.75,5
14562.125,9397.8125,5
12935.375,11746.125,5
10688.1875,8213.625,5
8926.125,15191.125,5
12632.75,13087.6875,5
11933.6875,11124.3125,5
9128.5625,15250.1875,5
7291.25,16912.6875,5
10030.875,18137,5
9605,17693.875,5
8941.75,14992.4375,5
9161.5,14036.1875,5
8914.3125,12187.5,5
13198.5,15395.1875,5
10545.8125,13626.3125,5
10217.5,13989.3125,5
8219.625,14824.875,5
9672.625,14793.375,5
11824.5625,12444.0625,5
11933.375,16511.5625,5
11210.6875,16897.0625,5
15341.5625,12080,5
16804.4375,12386.6875,5
13981.0625,11231.4375,5
12388.75,14036.625,5
8944.0625,13245.875,5
8073.8125,12002.375,5
12742.25,12719.625,5
8370.5625,15955.8125,5
11251.3125,14463.375,5
6457.25,16192.4375,5
5352.75,17456.8125,5
10210.6875,14415.3125,5
8003.8125,12506.8125,5
11006.9375,13184,5
11919.875,12540.8125,5
16444.6875,12604.125,5
17512.0625,12459.6875,5
13635.1875,11937.125,5
7928.8125,17215.6875,5
8063.4375,14761.1875,5
9090.6875,15554.125,5
11419.25,16745.25,5
10658.9375,11417.8125,5
10096.9375,14414.9375,5
13692,12393.625,5
11808.4375,10841.6875,5
12045.8125,13052.5,5
14317.375,10757.125,5
12200.875,9664.875,5
14176.8125,11371.25,5
7364.9375,18164.3125,5
8651,11297.75,5
6862.0625,18010.75,5
10287.625,17619.4375,5
9836.125,15390.8125,5
9211.4375,13247.875,5
10937.875,11596.4375,5
13161.75,10459.5,5
11564.1875,7501.75,5
16708.3125,6734.4375,5
16789.6875,11028.0625,5
5690.875,21089.8125,5
15102.1875,11022.4375,5
16795.6875,9126.375,5
13525.0625,5880.5625,5
7601.4375,14749.6875,5
13148.5625,16116.5625,5
8453.1875,15142.125,5
7476.875,15183.5625,5
10085.5,14017.4375,5
13396.1875,11718,5
11266.75,15829.5625,5
9007.25,13496.5,5
6373.625,15691.375,5
5634.625,16289.3125,5
10065.9375,17634.5,5
10416.0625,15047.375,5
10078.4375,15047.6875,5
9330.9375,10049.5625,5
14374.1875,11279.375,5
10043.4375,14678.4375,5
6104.3125,18789.1875,5
9608.625,12397.1875,5
15335.6875,11396,5
12043.8125,9063.75,5
8058.75,13618.4375,5
10406.125,12928.3125,5
10753.75,15748.8125,5
9643.0625,13630.8125,5
13425.125,11881.375,5
16615.625,12542.1875,5
16300.625,12524.5625,5
11771.625,13384.8125,5
9351.1875,12157.5,5
6880.5,14943.1875,5
10262,10799.875,5
10159.6875,13297.5,5
13003.4375,12975.1875,5
12604.8125,9726.5625,5
11097.625,10429.9375,5
7007.4375,12371.25,5
10485,13647.25,5
11151.375,16607,5
7978.3125,14588.9375,5
16723.3125,10169.3125,5
13332.8125,13974.875,5
8338.125,18533.9375,5
12897.9375,9144.0625,5
9822.6875,14648.25,5
10777.0625,8834.0625,5
7458.3125,15391.8125,5
6780.125,15120.1875,5
7479.375,15994.0625,5
6150.0625,17705.125,5
9609.1875,13751.3125,5
5454.25,13624.375,5
12631.9375,10978.75,5
9736.125,11606.25,5
11807.875,16282.3125,5
8316.3125,11673.6875,5
13635.375,12326.1875,5
10941,11643.5,5
13170.375,10309.9375,5
12496.25,7272.375,5
8638.5,13606.375,5
10214.875,16655.1875,5
6493.625,17436.625,5
10047.9375,17502,5
10079.375,18816.6875,5
14951,10326.6875,5
14049.0625,8627,5
17194.5,8352.125,5
13728.4375,10500.5625,5
18619.75,12656.875,5
14995.375,13894.3125,5
8828.875,18598.0625,5
9377.125,13534.75,5
13310.5625,16323.25,5
15383.5,13352.9375,5
10908,13119,5
9450.3125,12563.625,5
10420.25,7155.5,5
10920.75,17230.9375,5
